holding_month,portfolio,instrument,contribution
2018-04,baseline,A001430,0.0001648676687525503
2018-04,baseline,A001450,-0.00016799120647262894
2018-04,baseline,A001520,0.000957777940250314
2018-04,baseline,A001680,1.9208965766899256e-05
2018-04,baseline,A001740,5.246175719155191e-05
2018-04,baseline,A001800,-0.000809511763729053
2018-04,baseline,A002240,-0.00012880581427121286
2018-04,baseline,A002270,0.0008092069686984947
2018-04,baseline,A002350,1.3144024287997022e-11
2018-04,baseline,A002380,0.0006921912130382632
2018-04,baseline,A002790,-0.00024958816819827277
2018-04,baseline,A002960,-9.455645542004046e-05
2018-04,baseline,A003000,0.00045050339696895916
2018-04,baseline,A003030,0.000633421272558249
2018-04,baseline,A003240,-3.7322760828572554e-05
2018-04,baseline,A003300,0.0026684758031627863
2018-04,baseline,A003410,0.0016478787990937555
2018-04,baseline,A003490,-5.793450099687025e-05
2018-04,baseline,A003520,0.00013836498901961385
2018-04,baseline,A003550,-0.00031415825435786147
2018-04,baseline,A003620,0.00010112039817538585
2018-04,baseline,A003850,7.871298919603975e-05
2018-04,baseline,A003920,-2.141374006252064e-05
2018-04,baseline,A004000,-0.00017298761939034727
2018-04,baseline,A004020,0.0009000721753714652
2018-04,baseline,A004170,0.00044108013476774557
2018-04,baseline,A004370,0.0001977394492091447
2018-04,baseline,A004490,-3.740694623034165e-05
2018-04,baseline,A004800,0.0007048092897145124
2018-04,baseline,A004990,-0.00015687326522002907
2018-04,baseline,A005180,0.00026437860188104767
2018-04,baseline,A005250,-6.234492452719551e-05
2018-04,baseline,A005300,0.00018998858488901944
2018-04,baseline,A005380,0.0003852789831471711
2018-04,baseline,A005440,0.0008411181560004519
2018-04,baseline,A005490,0.0006836048957318314
2018-04,baseline,A005610,5.922766557376222e-05
2018-04,baseline,A005830,-0.00010917201313671819
2018-04,baseline,A005850,0.0004877572994449171
2018-04,baseline,A005930,0.0004571292815073804
2018-04,baseline,A005940,0.00046363164944245613
2018-04,baseline,A006120,0.0002760549687008386
2018-04,baseline,A006260,0.0006053647821819996
2018-04,baseline,A006280,0.00046641789152953873
2018-04,baseline,A006360,0.0020125068649916654
2018-04,baseline,A006400,-0.0004114764536379273
2018-04,baseline,A006650,-0.00037483811319415257
2018-04,baseline,A006800,0.00022962112296178385
2018-04,baseline,A006840,-0.00012004321063227643
2018-04,baseline,A007070,0.0009698531056361945
2018-04,baseline,A007310,0.0002970223400398628
2018-04,baseline,A007570,1.8472005767330947e-05
2018-04,baseline,A008060,0.00010128995631957548
2018-04,baseline,A008560,-0.00023662897207947652
2018-04,baseline,A008770,0.0009023509719856979
2018-04,baseline,A008930,-0.0008861273139540065
2018-04,baseline,A009150,0.00067623053518555
2018-04,baseline,A009240,-0.0012357567059464144
2018-04,baseline,A009290,0.0001456680362213058
2018-04,baseline,A009420,-0.00033991529718584856
2018-04,baseline,A009540,-0.00023691069215250977
2018-04,baseline,A009830,-5.942981098934451e-05
2018-04,baseline,A010060,1.5844351125365724e-05
2018-04,baseline,A010120,0.0016021586937083174
2018-04,baseline,A010130,-0.0004330787728210677
2018-04,baseline,A010140,-0.00014439676229671848
2018-04,baseline,A010620,-0.00017209549749295182
2018-04,baseline,A010780,0.00026782886824231226
2018-04,baseline,A010950,-0.00045228403822550166
2018-04,baseline,A011070,-7.192643385256879e-14
2018-04,baseline,A011170,-0.0003417140068819349
2018-04,baseline,A011210,-0.00023306889662693927
2018-04,baseline,A011780,0.0006595415433563501
2018-04,baseline,A011790,0.00011538488127016687
2018-04,baseline,A012330,-2.0348142099956228e-05
2018-04,baseline,A012450,-0.0009203545743391709
2018-04,baseline,A012630,0.0010443220511758033
2018-04,baseline,A012750,7.622765203345571e-05
2018-04,baseline,A014680,0.00012365074388636133
2018-04,baseline,A014820,-0.00011343931662490581
2018-04,baseline,A014830,0.000485619706596681
2018-04,baseline,A015760,0.0006733250967057146
2018-04,baseline,A016360,-0.00039624884005212165
2018-04,baseline,A017670,-0.0001376098170973769
2018-04,baseline,A017800,0.0013812684659493864
2018-04,baseline,A018260,-0.0003972155197387774
2018-04,baseline,A018880,-0.00025404891124079077
2018-04,baseline,A019680,-0.00014925373079174148
2018-04,baseline,A020000,-2.988061614978082e-05
2018-04,baseline,A020150,-0.0005935470253557722
2018-04,baseline,A021240,0.00020011675402962955
2018-04,baseline,A023530,7.960197968287425e-05
2018-04,baseline,A024110,0.0005254256872723588
2018-04,baseline,A025540,-0.0002565441678946413
2018-04,baseline,A025860,0.002988719353551898
2018-04,baseline,A026960,0.00016770081484504553
2018-04,baseline,A027410,0.00022528867537904964
2018-04,baseline,A028050,-7.046917416378293e-05
2018-04,baseline,A028260,-0.0003009861674540871
2018-04,baseline,A028670,0.0001163771727905417
2018-04,baseline,A029530,-0.000521345367189762
2018-04,baseline,A029780,0.0004919691112175173
2018-04,baseline,A030000,-2.597976950644576e-05
2018-04,baseline,A030200,-9.078697063336138e-06
2018-04,baseline,A032640,0.00010153314848819076
2018-04,baseline,A032830,-0.0001881349611144612
2018-04,baseline,A033780,-0.00015346155446486413
2018-04,baseline,A033920,-9.950247965854678e-05
2018-04,baseline,A034020,0.0009267388492331372
2018-04,baseline,A034120,-0.0001783535162886968
2018-04,baseline,A034220,-0.0004452445918152112
2018-04,baseline,A034730,0.00018709869494470678
2018-04,baseline,A035250,0.0001309243343952491
2018-04,baseline,A035420,-0.0002978736857894633
2018-04,baseline,A035720,-0.0005592193826398034
2018-04,baseline,A036460,0.001019746007946479
2018-04,baseline,A036570,-0.0008388968486900331
2018-04,baseline,A036580,-0.0001409954097861169
2018-04,baseline,A042670,0.0010971087999746766
2018-04,baseline,A047040,0.0011532376651581535
2018-04,baseline,A047050,-5.4313590802340576e-05
2018-04,baseline,A047810,-0.0007852793123112343
2018-04,baseline,A049770,0.00048146365012197514
2018-04,baseline,A051600,0.0007139191948040279
2018-04,baseline,A051900,0.0005527915853690638
2018-04,baseline,A051910,-0.0006226929902053269
2018-04,baseline,A052690,0.0013668857083573656
2018-04,baseline,A055550,0.00030135665839620265
2018-04,baseline,A057050,0.00021021652793494004
2018-04,baseline,A060980,0.0002479970453301198
2018-04,baseline,A064350,0.0052900056427280994
2018-04,baseline,A064960,-0.0005924283416266844
2018-04,baseline,A066570,-0.00040521376672742024
2018-04,baseline,A068270,-0.0007364493261254154
2018-04,baseline,A069260,0.0004187479331233905
2018-04,baseline,A069620,-0.00037500937859975516
2018-04,baseline,A069960,0.0004905803262044543
2018-04,baseline,A071050,0.0005343652117191078
2018-04,baseline,A073240,0.00022425429002171035
2018-04,baseline,A078520,-0.0007195940580159232
2018-04,baseline,A078930,-0.0002021144313430194
2018-04,baseline,A079160,0.0005149181067375204
2018-04,baseline,A079430,-0.00023964954442387402
2018-04,baseline,A079550,-0.0010687304109538505
2018-04,baseline,A086280,-5.818858408385003e-05
2018-04,baseline,A086790,0.00021029446124346302
2018-04,baseline,A088350,-5.617076998956569e-05
2018-04,baseline,A090430,0.00027639582071154877
2018-04,baseline,A093050,0.00013255219254598797
2018-04,baseline,A093370,-0.00023547918468432754
2018-04,baseline,A096760,0.0002933734349298075
2018-04,baseline,A096770,-0.00012786535574550885
2018-04,baseline,A097230,0.0007072874660090045
2018-04,baseline,A097950,0.00023403467724349473
2018-04,baseline,A103140,-0.0002195830307128982
2018-04,baseline,A105560,0.00010033865035331099
2018-04,baseline,A105630,1.1006920656471152e-05
2018-04,baseline,A108670,0.000293404765340837
2018-04,baseline,A111770,0.00039346325821264797
2018-04,baseline,A114090,-9.14544933618966e-06
2018-04,baseline,A115390,-0.0002068863731800588
2018-04,baseline,A120110,0.00014045670652524292
2018-04,baseline,A128940,-0.00046120481864393953
2018-04,baseline,A138930,4.783773087845228e-05
2018-04,baseline,A139480,-3.638116291731417e-05
2018-04,baseline,A145990,0.00027158054121012245
2018-04,baseline,A161390,-0.0002970223549926111
2018-04,baseline,A161890,-1.2046307586393277e-05
2018-04,baseline,A170900,-0.00026070518214954845
2018-04,baseline,A185750,-0.0004820856989044661
2018-04,baseline,A192400,0.0014426800031650026
2018-04,baseline,A192820,0.0003361570625612765
2018-04,baseline,A204320,-0.00037490756439314063
2018-04,baseline,A207940,-0.0008394242698639879
2018-04,baseline,A214320,0.0001074872568981206
2018-04,baseline,A251270,-0.0002842927941713202
2018-04,baseline,A267250,-7.007216607825873e-05
2018-04,baseline,A271560,-0.00016960651844972552
2018-04,baseline,A282330,0.0010860153611983233
2018-04,baseline,A285130,-0.0001442065048992009
2018-04,high_pbr,A001060,-0.000588235224722189
2018-04,high_pbr,A002790,-0.0012541805451963207
2018-04,high_pbr,A002960,-0.00047514618848570336
2018-04,high_pbr,A003000,0.00226377956976902
2018-04,high_pbr,A003520,0.0006952840698235597
2018-04,high_pbr,A005250,-0.0003132832457491575
2018-04,high_pbr,A005610,0.0002976190195081552
2018-04,high_pbr,A007570,9.282182898083802e-05
2018-04,high_pbr,A008770,0.004534313634228133
2018-04,high_pbr,A008930,-0.0044527897526188825
2018-04,high_pbr,A009240,-0.0062096774473807325
2018-04,high_pbr,A009420,-0.001708074368358889
2018-04,high_pbr,A012750,0.00038304395146811503
2018-04,high_pbr,A014820,-0.0005700325660401518
2018-04,high_pbr,A018260,-0.0019960079866873565
2018-04,high_pbr,A018880,-0.0012765957789849737
2018-04,high_pbr,A020150,-0.0029825738024127552
2018-04,high_pbr,A021240,0.0010055866889988885
2018-04,high_pbr,A028050,-0.00035410760017300926
2018-04,high_pbr,A035420,-0.001496815271092053
2018-04,high_pbr,A035720,-0.0028100773977650126
2018-04,high_pbr,A036570,-0.004215456664667417
2018-04,high_pbr,A047810,-0.003946028544363953
2018-04,high_pbr,A051900,0.002777777716479546
2018-04,high_pbr,A052690,0.006868600684495763
2018-04,high_pbr,A068270,-0.003700657863780213
2018-04,high_pbr,A069620,-0.0018844221274637698
2018-04,high_pbr,A090430,0.0013888889990755328
2018-04,high_pbr,A093370,-0.0011832829030387461
2018-04,high_pbr,A096760,0.001474201510522283
2018-04,high_pbr,A114090,-4.595588291435304e-05
2018-04,high_pbr,A128940,-0.0023175542136857964
2018-04,high_pbr,A161890,-6.053269562162622e-05
2018-04,high_pbr,A185750,-0.0024224806369949423
2018-04,high_pbr,A192820,0.0016891892393704146
2018-04,high_pbr,A204320,-0.0018839105110755316
2018-04,high_pbr,A207940,-0.004218106956066539
2018-04,high_pbr,A251270,-0.001428571290710884
2018-04,high_pbr,A271560,-0.0008522727552098708
2018-04,high_pbr,A282330,0.005457227190021574
2018-04,low_pbr,A000030,0.0031138790252002615
2018-04,low_pbr,A000050,0.0018749999971509836
2018-04,low_pbr,A000070,0.004276985851191822
2018-04,low_pbr,A000210,0.004297407830065403
2018-04,low_pbr,A000270,0.0014823718729390922
2018-04,low_pbr,A001230,0.0027777777977482654
2018-04,low_pbr,A001430,0.0008284600354815652
2018-04,low_pbr,A001520,0.004812834149757828
2018-04,low_pbr,A001740,0.0002636203298875484
2018-04,low_pbr,A002240,-0.0006472492167128446
2018-04,low_pbr,A002380,0.003478260845517273
2018-04,low_pbr,A003030,0.0031829418946052014
2018-04,low_pbr,A003240,-0.0001875468731635771
2018-04,low_pbr,A003300,0.013409090910893002
2018-04,low_pbr,A003920,-0.00010760404381416623
2018-04,low_pbr,A004020,0.004522862681241613
2018-04,low_pbr,A004490,-0.0001879699048074668
2018-04,low_pbr,A005490,0.0034351146010524526
2018-04,low_pbr,A006360,0.01011284699658312
2018-04,low_pbr,A008060,0.0005089820305058668
2018-04,low_pbr,A009540,-0.0011904762280663618
2018-04,low_pbr,A010140,-0.0007255937305410105
2018-04,low_pbr,A011210,-0.0011711712055503698
2018-04,low_pbr,A015760,0.003383458610946216
2018-04,low_pbr,A023530,0.0003999999479064431
2018-04,low_pbr,A024110,0.002640264078543603
2018-04,low_pbr,A027410,0.0011320755937797246
2018-04,low_pbr,A029530,-0.0026197604701285546
2018-04,low_pbr,A029780,0.0024721447838680246
2018-04,low_pbr,A030200,-4.5620452743264096e-05
2018-04,low_pbr,A034020,0.004656862717396515
2018-04,low_pbr,A034220,-0.0022373540738714367
2018-04,low_pbr,A036460,0.005124223689931057
2018-04,low_pbr,A060980,0.0012461851527838519
2018-04,low_pbr,A069960,0.0024651661391773827
2018-04,low_pbr,A073240,0.0011268778073590946
2018-04,low_pbr,A088350,-0.00028225811919756764
2018-04,low_pbr,A093050,0.0006660747675435897
2018-04,low_pbr,A097230,0.003554119516695248
2018-04,low_pbr,A138930,0.00024038459766422273
2018-05,baseline,A000030,-9.446439425780469e-05
2018-05,baseline,A000050,-0.0006115601191347294
2018-05,baseline,A000070,0.00021630977426106675
2018-05,baseline,A000080,-0.00030082147745589215
2018-05,baseline,A000100,0.0003237608092118917
2018-05,baseline,A000120,-0.00028519823029214637
2018-05,baseline,A000150,-0.0006167509570174642
2018-05,baseline,A000210,-9.845994389009587e-05
2018-05,baseline,A000240,-8.067768529364299e-05
2018-05,baseline,A000270,-0.00017311325717493504
2018-05,baseline,A000640,-0.0004299490157405777
2018-05,baseline,A000660,0.0004969137453883893
2018-05,baseline,A000670,-0.00022853927640705392
2018-05,baseline,A000720,0.00044876707985488966
2018-05,baseline,A000810,-0.00024223452296236726
2018-05,baseline,A000880,-0.0004356390755656188
2018-05,baseline,A000990,0.0013519359636102314
2018-05,baseline,A001040,-0.0005578169750295807
2018-05,baseline,A001060,-0.00012587665751325323
2018-05,baseline,A001120,-0.00011932952990465054
2018-05,baseline,A001230,-0.00047061987662934174
2018-05,baseline,A001430,-0.0005632216309800986
2018-05,baseline,A001450,-0.0003544107339038173
2018-05,baseline,A001520,-0.0002454097470696907
2018-05,baseline,A001680,0.00022005360327507643
2018-05,baseline,A001740,-0.0004672290518597563
2018-05,baseline,A001800,-0.00011078212851234447
2018-05,baseline,A002240,-0.0002148724720279535
2018-05,baseline,A002270,-0.0003093341851993163
2018-05,baseline,A002350,-0.0003827018679072993
2018-05,baseline,A002380,-0.000538022360873302
2018-05,baseline,A002790,-0.00043795108319208257
2018-05,baseline,A002960,-1.4828979712745874e-05
2018-05,baseline,A003000,0.0001975681198588413
2018-05,baseline,A003030,4.3641453568755536e-05
2018-05,baseline,A003240,-0.0001767429101259829
2018-05,baseline,A003300,0.00013247381680290282
2018-05,baseline,A003410,0.00022865074587943003
2018-05,baseline,A003490,-0.00028575823550458675
2018-05,baseline,A003520,-0.00016388643372779502
2018-05,baseline,A003550,-0.00045727245542419726
2018-05,baseline,A003620,-0.00018334621427882678
2018-05,baseline,A003850,-0.0005978690391809481
2018-05,baseline,A003920,-0.00027241314408032904
2018-05,baseline,A004000,-0.00010036273738950301
2018-05,baseline,A004020,0.00020101511883298222
2018-05,baseline,A004170,0.00032770280674926237
2018-05,baseline,A004370,0.00011410837034078015
2018-05,baseline,A004490,1.5076120719405995e-05
2018-05,baseline,A004800,-0.00010894430976798018
2018-05,baseline,A004990,-0.0004859423771561903
2018-05,baseline,A005180,-0.00037275397828976135
2018-05,baseline,A005250,-0.00013889940374181992
2018-05,baseline,A005300,-9.305087027393389e-06
2018-05,baseline,A005380,-0.0006218905518417862
2018-05,baseline,A005440,-0.00039800993756926615
2018-05,baseline,A005490,-0.00044074926736904654
2018-05,baseline,A005610,-0.0005267778679048012
2018-05,baseline,A005830,-0.0003109452733949159
2018-05,baseline,A005850,-0.0007884683758711174
2018-05,baseline,A005930,-0.00015957948275751232
2018-05,baseline,A005940,0.00017943070424525172
2018-05,baseline,A006120,-0.00036034778819353275
2018-05,baseline,A006260,0.00025433926690290697
2018-05,baseline,A006280,-0.00015308074447379497
2018-05,baseline,A006360,0.0008978592861995533
2018-05,baseline,A006400,0.0007068482679400951
2018-05,baseline,A006650,-0.00041459369995489764
2018-05,baseline,A006800,-0.0001254233064802142
2018-05,baseline,A006840,0.0005398830127101184
2018-05,baseline,A007070,-0.00027880521337996623
2018-05,baseline,A007310,0.00048413500261766944
2018-05,baseline,A007570,1.4132604428907179e-11
2018-05,baseline,A008060,-0.00019269848600263502
2018-05,baseline,A008560,3.726685732426645e-05
2018-05,baseline,A008770,0.00030965500915738285
2018-05,baseline,A008930,-0.00031175712340104076
2018-05,baseline,A009150,0.0009142322820750677
2018-05,baseline,A009240,-0.0002348771214384879
2018-05,baseline,A009290,-0.0006150864847138687
2018-05,baseline,A009420,0.00037313432335871866
2018-05,baseline,A009540,-0.00018656717675036625
2018-05,baseline,A009830,-0.0005327421566867275
2018-05,baseline,A010060,-0.000837084426151771
2018-05,baseline,A010120,-0.00015945910588783055
2018-05,baseline,A010130,-0.0001330556514325049
2018-05,baseline,A010140,7.435648725321082e-05
2018-05,baseline,A010620,-5.401875679928748e-06
2018-05,baseline,A010780,-0.0005159958806693209
2018-05,baseline,A010950,-9.045681336607703e-05
2018-05,baseline,A011070,0.0009869680021598263
